customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_months,monthly_per_service,is_month_to_month,has_fiber,no_online_support,avg_monthly_spend,past_emails_sent,past_discount_offered,support_tickets_6m,days_since_last_interaction,CLV
7817-BOQPW,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,166.3,1,2,25.183333333333334,1,1,1,55.43333333333334,3,0,1,72,720.6333333333334
7402-EYFXX,Male,1,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,2404.1,0,26,31.2,1,1,1,89.04074074074073,1,0,2,175,2226.0185185185182
1853-UDXBW,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,70.0,1,1,23.333333333333332,1,1,1,35.0,1,5,2,218,437.5
9895-VFOXH,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,24.4,0,1,12.2,1,0,1,12.2,1,0,1,223,152.5
5458-CQJTA,Male,0,Yes,Yes,65,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.8,4820.15,1,65,24.933333333333334,0,0,0,73.03257575757576,1,0,1,282,3249.949621212121
1230-QAJDW,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.25,209.9,0,3,21.75,1,0,0,52.475,2,0,1,280,708.4125
5701-ZIKJE,Male,0,No,No,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.55,610.75,0,13,16.849999999999998,1,0,0,43.625,2,0,0,92,807.0625
5219-YIPTK,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,3409.6,1,33,34.800000000000004,1,1,0,100.28235294117647,1,10,0,151,2858.0470588235294
5032-MIYKT,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,0,1,23.566666666666666,1,1,1,35.35,3,0,1,79,441.875
7396-VJUZB,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,155.35,0,4,15.083333333333334,1,0,1,31.07,1,0,1,207,434.98
9717-QEBGU,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,144.0,0,2,23.433333333333334,1,1,1,48.0,0,0,1,91,624.0
5172-RKOCB,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.95,7875.0,0,72,36.31666666666667,0,1,0,107.87671232876713,2,5,1,19,5178.0821917808225
6509-TSGWN,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.45,911.6,0,37,13.225,1,0,0,23.989473684210527,5,0,1,52,731.6789473684211
3540-RZJYU,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.2,1270.2,1,15,28.733333333333334,1,1,1,79.3875,2,5,1,82,1548.05625
3178-CIFOT,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.65,478.1,0,23,9.825,0,0,0,19.920833333333334,2,0,2,73,468.13958333333335
2091-MJTFX,Female,0,Yes,Yes,30,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.2,1561.5,1,30,25.6,1,0,0,50.37096774193548,1,5,0,129,1360.016129032258
4530-NDRKU,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.05,761.85,0,42,9.525,0,0,0,17.717441860465115,3,0,0,258,584.6755813953488
5985-TBABQ,Female,0,No,No,32,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.75,2282.95,0,32,24.916666666666668,0,0,1,69.18030303030302,1,10,1,358,1937.0484848484846
9800-ONTFE,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.8,1615.1,0,22,25.266666666666666,1,1,1,70.22173913043478,1,0,4,183,1615.1000000000001
6743-HHQPF,Male,0,Yes,No,42,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,1097.15,0,42,12.55,1,0,1,25.51511627906977,2,0,2,65,841.9988372093023
8455-HIRAQ,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,369.3,0,8,14.816666666666668,1,0,1,41.03333333333333,3,5,1,152,656.5333333333333
6616-AALSR,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),104.3,6725.3,0,65,34.766666666666666,0,1,1,101.89848484848486,1,0,1,364,4534.482575757576
0883-EIBTI,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,31.55,1,2,9.75,1,0,0,10.516666666666667,4,0,1,195,136.71666666666667
9415-ZNBSX,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.0,6293.2,0,70,29.666666666666668,0,0,0,88.63661971830986,3,10,5,14,4165.921126760563
4018-KJYUY,Male,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.15,432.5,0,22,10.075,1,0,0,18.804347826086957,3,0,2,209,432.5
0722-TROQR,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,321.75,1,4,24.96666666666667,1,1,1,64.35,2,0,0,134,900.8999999999999
7571-YXDAD,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.9,147.15,1,2,24.96666666666667,1,1,1,49.050000000000004,4,0,1,81,637.6500000000001
3884-UEBXB,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),36.15,2434.45,0,67,18.075,0,0,0,35.80073529411764,3,0,1,70,1628.9334558823527
8780-RSYYU,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.2,532.1,0,25,9.6,1,0,0,20.465384615384615,2,5,0,296,501.4019230769231
5537-UXXVS,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.25,375.25,0,20,9.625,1,0,0,17.86904761904762,3,0,2,171,393.11904761904765
1791-PQHBB,Female,0,No,Yes,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.2,125.95,0,2,20.400000000000002,1,0,1,41.983333333333334,2,0,3,122,545.7833333333333
8701-DGLVH,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,1042.65,0,51,10.225,0,0,0,20.05096153846154,1,0,1,288,751.9110576923077
8741-LQOBK,Female,0,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.05,1620.25,0,46,17.525,1,0,0,34.473404255319146,2,0,1,209,1206.56914893617
3393-FMZPV,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,2387.75,1,25,33.416666666666664,1,1,0,91.83653846153847,4,10,1,63,2249.9951923076924
8082-GHXOP,Male,0,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.0,659.35,0,13,14.666666666666666,1,0,1,47.096428571428575,3,5,2,62,871.2839285714286
6402-ZFPPI,Female,1,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.8,2660.2,1,25,34.266666666666666,1,1,0,102.3153846153846,5,0,2,7,2506.726923076923
0980-FEXWF,Male,0,Yes,Yes,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,50.35,1285.8,0,26,16.783333333333335,0,0,1,47.62222222222222,2,0,0,244,1190.5555555555554
7486-KSRVI,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.0,4211.55,1,43,33.333333333333336,0,1,0,95.71704545454546,0,10,2,164,3206.521022727273
3011-WQKSZ,Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,377.55,0,19,10.0,1,0,0,18.8775,1,0,1,92,405.86625000000004
8443-WVPSS,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,990.9,1,10,33.28333333333333,1,1,0,90.08181818181818,1,0,3,283,1531.390909090909
3006-XIMLN,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.2,193.8,1,2,31.400000000000002,1,1,1,64.60000000000001,0,0,0,308,839.8000000000001
8218-FFJDS,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.4,6058.95,0,72,28.8,0,0,0,82.99931506849315,0,0,2,198,3983.967123287671
1986-PHGZF,Male,1,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.4,964.9,0,18,19.466666666666665,1,0,0,50.78421052631579,4,5,2,123,1066.4684210526316
9965-YOKZB,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.85,790.15,1,9,27.95,1,1,1,79.015,2,0,1,54,1303.7475
0504-HHAPI,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),88.3,2467.75,1,27,29.433333333333334,1,1,1,88.13392857142857,4,10,0,189,2247.4151785714284
9360-OMDZZ,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,2322.85,0,24,31.366666666666664,1,1,1,92.914,1,0,1,142,2229.936
6305-YLBMM,Male,0,No,No,69,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.05,7262.0,1,69,34.68333333333333,0,1,0,103.74285714285715,1,0,2,309,4824.042857142857
0345-XMMUG,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.9,4854.3,0,46,36.300000000000004,0,1,0,103.28297872340426,1,10,1,316,3614.904255319149
8024-XNAFQ,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),107.4,7748.75,0,72,35.800000000000004,0,1,0,106.1472602739726,6,5,0,96,5095.068493150685
3647-GMGDH,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.7,1914.9,1,22,31.566666666666666,1,1,1,83.25652173913043,2,5,1,309,1914.9
2988-GBIVW,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.85,6470.1,0,70,30.28333333333333,1,1,1,91.1281690140845,2,0,0,196,4283.023943661972
2832-SCUCO,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.9,57.4,0,2,9.95,1,0,0,19.133333333333333,3,5,1,284,248.73333333333332
7036-ZZKBD,Male,0,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.4,2019.8,0,31,22.133333333333336,1,0,0,63.11875,6,0,3,80,1735.765625
3791-LGQCY,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.65,5688.05,1,56,33.550000000000004,1,1,1,99.79035087719299,4,0,1,108,3991.6140350877195
0265-PSUAE,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,0,16,33.56666666666667,1,1,1,89.57058823529412,2,0,2,282,1791.4117647058824
0463-TXOAK,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1334.5,0,52,12.8,0,0,0,25.17924528301887,1,0,1,208,956.811320754717
0594-UFTUL,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.85,252.0,0,13,9.925,1,0,0,18.0,2,5,0,114,333.0
9509-MPYOD,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.75,700.45,0,35,10.375,0,0,0,19.456944444444446,2,0,0,240,573.9798611111112
9128-CPXKI,Female,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,95.8,5655.45,0,59,31.933333333333334,0,1,1,94.2575,1,0,1,278,3911.6862499999997
0129-KPTWJ,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,6747.35,0,72,31.55,1,1,1,92.42945205479452,0,0,3,305,4436.613698630137
8166-ZZTFS,Female,1,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.55,5265.1,1,66,26.849999999999998,0,0,0,78.58358208955224,0,0,2,330,3536.2611940298507
5855-EIBDE,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),106.65,5174.35,0,49,35.550000000000004,0,1,0,103.48700000000001,1,0,3,203,3777.2755
5365-LLFYV,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,105.6,0,2,15.283333333333333,1,0,1,35.199999999999996,2,0,1,200,457.59999999999997
5956-YHHRX,Male,1,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,2271.85,0,21,34.78333333333333,1,1,0,103.26590909090909,4,0,3,343,2323.4829545454545
6008-NAIXK,Male,1,No,No,54,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.45,2966.95,0,54,27.725,0,0,0,53.94454545454545,0,0,0,154,2103.8372727272726
2956-GGUCQ,Male,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.85,1772.25,1,24,26.28333333333333,1,1,1,70.89,4,10,1,314,1701.3600000000001
1928-BXYIV,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,61.15,61.15,0,1,20.383333333333333,1,0,0,30.575,5,0,1,264,382.1875
5760-FXFVO,Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,494.95,0,6,26.316666666666666,1,1,0,70.70714285714286,2,0,0,288,1060.607142857143
6595-COKXZ,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.45,44.45,1,1,14.816666666666668,1,0,1,22.225,1,5,0,69,277.8125
0961-ZWLVI,Male,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.2,5290.45,0,49,36.4,0,1,0,105.809,2,0,2,178,3862.0285
5181-OABFK,Female,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),61.3,3346.8,0,56,20.433333333333334,0,0,0,58.71578947368421,1,10,3,167,2348.6315789473683
4007-NHVHI,Female,1,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.85,5219.65,0,56,32.28333333333333,1,1,0,91.57280701754385,1,0,0,5,3662.912280701754
7816-VGHTO,Female,0,Yes,Yes,6,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,40.55,217.5,0,6,20.275,0,0,0,31.071428571428573,2,5,1,131,466.0714285714286
5871-DGTXZ,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,607.7,0,32,9.9,0,0,0,18.415151515151518,0,0,1,258,515.6242424242425
7550-WIQVA,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.25,5431.4,0,50,36.083333333333336,0,1,0,106.49803921568626,0,0,1,140,3940.4274509803918
7544-ZVIKX,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.05,6004.85,0,58,35.016666666666666,0,1,0,101.7771186440678,3,0,0,281,4172.86186440678
0016-QLJIS,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.45,5957.9,0,65,30.150000000000002,0,0,0,90.27121212121212,2,0,2,289,4017.068939393939
7508-DQAKK,Female,0,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),86.4,5442.05,0,64,28.8,0,0,0,83.72384615384615,2,5,3,204,3683.849230769231
5176-OLSKT,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),66.9,4370.25,0,66,22.3,0,0,0,65.2276119402985,0,0,0,180,2935.2425373134324
9356-AXGMP,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.7,4428.6,0,38,36.9,0,1,0,113.55384615384617,1,0,4,46,3520.169230769231
3556-BVQGL,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,416.45,0,20,10.0,0,0,0,19.83095238095238,0,0,0,331,436.28095238095233
0362-ZBZWJ,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,3067.2,1,36,28.3,1,1,1,82.89729729729729,1,5,1,135,2486.9189189189187
8979-CAMGB,Male,1,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,102.1,6688.1,0,64,34.03333333333333,0,1,0,102.89384615384616,0,5,4,232,4527.329230769231
4211-MMAZN,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,20.25,1,1,10.125,1,0,0,10.125,2,0,1,201,126.5625
7581-EBBOU,Female,0,No,No,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,4224.7,0,60,23.383333333333336,0,0,0,69.25737704918032,3,0,2,31,2908.8098360655736
4274-OWWYO,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,1,1,24.78333333333333,1,1,0,37.175,2,0,1,276,464.68749999999994
5073-RZGBK,Female,0,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),80.05,4042.2,0,50,26.683333333333334,0,0,0,79.25882352941176,5,0,1,191,2932.5764705882348
1541-ETJZO,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,62.05,62.05,1,1,20.683333333333334,1,0,0,31.025,4,0,1,90,387.8125
2192-CKRLV,Female,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,49.2,3580.95,0,72,24.6,0,0,0,49.05410958904109,2,0,2,344,2354.597260273972
3154-HMWUU,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.5,1198.8,0,60,10.25,0,0,0,19.652459016393443,1,10,2,70,825.4032786885247
6119-SPUDB,Male,0,No,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.25,1755.35,0,46,19.125,0,0,0,37.34787234042553,2,5,2,297,1307.1755319148936
6522-OIQSX,Female,0,Yes,Yes,69,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),54.95,3772.5,0,69,27.475,0,0,0,53.892857142857146,1,0,1,34,2506.0178571428573
7813-ZGGAW,Male,1,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.6,2877.95,0,31,32.199999999999996,1,1,0,89.9359375,2,0,1,219,2473.23828125
8748-HFWBO,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,357.7,0,19,9.95,0,0,0,17.884999999999998,3,10,3,198,384.5275
1052-QJIBV,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1397.3,0,71,9.95,0,0,0,19.406944444444445,2,0,1,105,921.8298611111111
1319-YLZJG,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.6,959.9,0,12,28.2,1,1,0,73.83846153846153,0,0,1,331,1329.0923076923075
4106-HADHQ,Male,0,Yes,Yes,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.0,3182.95,1,39,26.666666666666668,0,0,0,79.57374999999999,3,10,0,51,2506.573125
0723-FDLAY,Male,0,No,No,44,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),85.25,3704.15,0,44,28.416666666666668,0,0,0,82.31444444444445,7,0,1,16,2798.6911111111112
3050-RLLXC,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),81.25,4620.4,0,56,27.083333333333332,0,0,0,81.05964912280702,2,0,3,341,3242.3859649122805
9298-WGMRW,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.5,8312.75,0,72,38.5,0,1,0,113.87328767123287,2,0,2,8,5465.9178082191775
2369-UAPKZ,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,104.1,541.9,1,5,34.699999999999996,1,1,0,90.31666666666666,2,0,3,179,1309.5916666666667
3088-LHEFH,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.0,929.3,0,11,26.333333333333332,1,1,1,77.44166666666666,2,0,1,2,1355.2291666666665
2778-OCLGR,Male,1,Yes,No,24,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.1,971.3,1,24,19.55,1,0,1,38.852,2,0,1,277,932.4479999999999
6583-KQJLK,Female,1,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,1285.05,0,15,31.55,1,1,0,80.315625,1,0,0,181,1566.1546875
8544-JNBOX,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.8,1521.2,0,72,10.4,0,0,0,20.838356164383562,1,10,0,291,1000.241095890411
6681-ZSEXG,Male,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.5,3389.25,0,56,19.833333333333332,0,0,0,59.46052631578947,3,0,0,166,2378.4210526315787
6139-ZZRBQ,Male,1,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,1198.05,0,64,10.025,0,0,0,18.431538461538462,3,0,1,250,810.9876923076923
6116-RFVHN,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.45,3414.65,0,34,33.483333333333334,1,1,1,97.56142857142858,2,0,2,273,2829.281428571429
